complaint_id_1,complaint_id_2,text_1,text_2,category,similarity_score,is_known_dup
CMP2310,CMP2310,Cannot download my account statement from the mobile app. Option is greyed out. ...,Cannot download my account statement from the mobile app. Option is greyed out. ...,Mobile Banking App,1.0,False
CMP2305,CMP2299,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile Banking App,1.0,False
CMP2305,CMP2296,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile Banking App,1.0,False
CMP2305,CMP2302,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile app does not support the latest Android version. I cannot use banking on ...,Mobile Banking App,1.0,False
CMP2247,CMP2244,I am writing to complain about the following issue. Bank is not accepting digita...,I am writing to complain about the following issue. Bank is not accepting digita...,KYC / Documentation,1.0,False
CMP2120,CMP2117,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2095,CMP2089,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit Card,1.0,False
CMP2020,CMP2017,I am writing to complain about the following issue. I have not received my debit...,I am writing to complain about the following issue. I have not received my debit...,ATM / Debit Card,1.0,False
CMP2020,CMP2026,I am writing to complain about the following issue. I have not received my debit...,I am writing to complain about the following issue. I have not received my debit...,ATM / Debit Card,1.0,False
CMP2020,CMP2023,I am writing to complain about the following issue. I have not received my debit...,I am writing to complain about the following issue. I have not received my debit...,ATM / Debit Card,1.0,False
CMP2165,CMP2165,I sent money to wrong account number by mistake and need immediate help for reve...,I sent money to wrong account number by mistake and need immediate help for reve...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2165,CMP2159,I sent money to wrong account number by mistake and need immediate help for reve...,I sent money to wrong account number by mistake and need immediate help for reve...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2316,CMP2313,Cannot download my account statement from the mobile app. Option is greyed out. ...,Cannot download my account statement from the mobile app. Option is greyed out. ...,Mobile Banking App,1.0,False
CMP2316,CMP2322,Cannot download my account statement from the mobile app. Option is greyed out. ...,Cannot download my account statement from the mobile app. Option is greyed out. ...,Mobile Banking App,1.0,False
CMP2316,CMP2319,Cannot download my account statement from the mobile app. Option is greyed out. ...,Cannot download my account statement from the mobile app. Option is greyed out. ...,Mobile Banking App,1.0,False
CMP9015,CMP1047,Fund transfer confirmation email not received even after 24 hours. I am unable t...,Fund transfer confirmation email not received even after 24 hours. I am unable t...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2025,CMP2019,I have not received my debit card after opening account 3 weeks ago. Please disp...,I have not received my debit card after opening account 3 weeks ago. Please disp...,ATM / Debit Card,1.0,False
CMP2025,CMP2022,I have not received my debit card after opening account 3 weeks ago. Please disp...,I have not received my debit card after opening account 3 weeks ago. Please disp...,ATM / Debit Card,1.0,False
CMP2025,CMP2028,I have not received my debit card after opening account 3 weeks ago. Please disp...,I have not received my debit card after opening account 3 weeks ago. Please disp...,ATM / Debit Card,1.0,False
CMP2367,CMP2367,I am writing to complain about the following issue. I cannot find the option to ...,I am writing to complain about the following issue. I cannot find the option to ...,Fixed Deposit,1.0,False
CMP2333,CMP2324,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2376,CMP2373,I am writing to complain about the following issue. I cannot find the option to ...,I am writing to complain about the following issue. I cannot find the option to ...,Fixed Deposit,1.0,False
CMP2376,CMP2370,I am writing to complain about the following issue. I cannot find the option to ...,I am writing to complain about the following issue. I cannot find the option to ...,Fixed Deposit,1.0,False
CMP2382,CMP2391,FD amount was not renewed on maturity date and instead credited to savings causi...,FD amount was not renewed on maturity date and instead credited to savings causi...,Fixed Deposit,1.0,False
CMP2382,CMP2385,FD amount was not renewed on maturity date and instead credited to savings causi...,FD amount was not renewed on maturity date and instead credited to savings causi...,Fixed Deposit,1.0,False
CMP2382,CMP2379,FD amount was not renewed on maturity date and instead credited to savings causi...,FD amount was not renewed on maturity date and instead credited to savings causi...,Fixed Deposit,1.0,False
CMP2369,CMP2375,I cannot find the option to break my FD prematurely in the net banking portal. K...,I cannot find the option to break my FD prematurely in the net banking portal. K...,Fixed Deposit,1.0,False
CMP2369,CMP2366,I cannot find the option to break my FD prematurely in the net banking portal. K...,I cannot find the option to break my FD prematurely in the net banking portal. K...,Fixed Deposit,1.0,False
CMP2369,CMP2378,I cannot find the option to break my FD prematurely in the net banking portal. K...,I cannot find the option to break my FD prematurely in the net banking portal. K...,Fixed Deposit,1.0,False
CMP2331,CMP2334,I am writing to complain about the following issue. Mobile banking PIN gets rese...,I am writing to complain about the following issue. Mobile banking PIN gets rese...,Mobile Banking App,1.0,False
CMP2331,CMP2331,I am writing to complain about the following issue. Mobile banking PIN gets rese...,I am writing to complain about the following issue. Mobile banking PIN gets rese...,Mobile Banking App,1.0,False
CMP2331,CMP2328,I am writing to complain about the following issue. Mobile banking PIN gets rese...,I am writing to complain about the following issue. Mobile banking PIN gets rese...,Mobile Banking App,1.0,False
CMP2343,CMP2343,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2329,CMP2335,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2329,CMP2323,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2120,CMP2114,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2120,CMP2123,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2306,CMP2300,I am writing to complain about the following issue. Mobile app does not support ...,I am writing to complain about the following issue. Mobile app does not support ...,Mobile Banking App,1.0,False
CMP2306,CMP2297,I am writing to complain about the following issue. Mobile app does not support ...,I am writing to complain about the following issue. Mobile app does not support ...,Mobile Banking App,1.0,False
CMP2279,CMP2273,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2279,CMP2267,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2279,CMP2270,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2349,CMP2340,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2349,CMP2337,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2349,CMP2343,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2103,CMP2112,I visited the branch 4 times for a simple signature update but the work is still...,I visited the branch 4 times for a simple signature update but the work is still...,Customer Service,1.0,False
CMP2103,CMP2109,I visited the branch 4 times for a simple signature update but the work is still...,I visited the branch 4 times for a simple signature update but the work is still...,Customer Service,1.0,False
CMP2103,CMP2100,I visited the branch 4 times for a simple signature update but the work is still...,I visited the branch 4 times for a simple signature update but the work is still...,Customer Service,1.0,False
CMP2128,CMP2134,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Customer Service,1.0,False
CMP2128,CMP2140,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Customer Service,1.0,False
CMP2009,CMP2009,I am writing to complain about the following issue. My debit card transaction wa...,I am writing to complain about the following issue. My debit card transaction wa...,ATM / Debit Card,1.0,False
CMP2376,CMP2367,I am writing to complain about the following issue. I cannot find the option to ...,I am writing to complain about the following issue. I cannot find the option to ...,Fixed Deposit,1.0,False
CMP2346,CMP2337,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2346,CMP2343,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2381,CMP2387,I am writing to complain about the following issue. FD amount was not renewed on...,I am writing to complain about the following issue. FD amount was not renewed on...,Fixed Deposit,1.0,False
CMP2381,CMP2384,I am writing to complain about the following issue. FD amount was not renewed on...,I am writing to complain about the following issue. FD amount was not renewed on...,Fixed Deposit,1.0,False
CMP2381,CMP2390,I am writing to complain about the following issue. FD amount was not renewed on...,I am writing to complain about the following issue. FD amount was not renewed on...,Fixed Deposit,1.0,False
CMP2211,CMP2214,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2211,CMP2220,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2211,CMP2223,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2209,CMP2200,Net banking is not working on my new laptop. It works on mobile but not on the c...,Net banking is not working on my new laptop. It works on mobile but not on the c...,Internet Banking,1.0,False
CMP2209,CMP2206,Net banking is not working on my new laptop. It works on mobile but not on the c...,Net banking is not working on my new laptop. It works on mobile but not on the c...,Internet Banking,1.0,False
CMP2031,CMP2031,I am writing to complain about the following issue. ATM dispensed less cash than...,I am writing to complain about the following issue. ATM dispensed less cash than...,ATM / Debit Card,1.0,False
CMP2141,CMP2141,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2139,CMP2136,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Customer Service,1.0,False
CMP2139,CMP2133,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Customer Service,1.0,False
CMP2139,CMP2127,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Toll free number does not connect to any agent after 30 minutes of waiting. This...,Customer Service,1.0,False
CMP2306,CMP2303,I am writing to complain about the following issue. Mobile app does not support ...,I am writing to complain about the following issue. Mobile app does not support ...,Mobile Banking App,1.0,False
CMP2283,CMP2289,I am writing to complain about the following issue. Prepayment of loan not being...,I am writing to complain about the following issue. Prepayment of loan not being...,Loan Services,1.0,False
CMP2154,CMP2148,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2154,CMP2142,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2013,CMP2004,My debit card transaction was declined at the petrol pump even though I have suf...,My debit card transaction was declined at the petrol pump even though I have suf...,ATM / Debit Card,1.0,False
CMP2013,CMP2007,My debit card transaction was declined at the petrol pump even though I have suf...,My debit card transaction was declined at the petrol pump even though I have suf...,ATM / Debit Card,1.0,False
CMP2013,CMP2010,My debit card transaction was declined at the petrol pump even though I have suf...,My debit card transaction was declined at the petrol pump even though I have suf...,ATM / Debit Card,1.0,False
CMP2263,CMP2257,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2263,CMP2260,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2263,CMP2254,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2332,CMP2335,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2332,CMP2323,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2332,CMP2329,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2208,CMP2205,I am writing to complain about the following issue. Net banking is not working o...,I am writing to complain about the following issue. Net banking is not working o...,Internet Banking,1.0,False
CMP2208,CMP2199,I am writing to complain about the following issue. Net banking is not working o...,I am writing to complain about the following issue. Net banking is not working o...,Internet Banking,1.0,False
CMP2208,CMP2202,I am writing to complain about the following issue. Net banking is not working o...,I am writing to complain about the following issue. Net banking is not working o...,Internet Banking,1.0,False
CMP2346,CMP2340,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2145,CMP2148,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2145,CMP2142,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2145,CMP2151,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2284,CMP2293,Prepayment of loan not being accepted online. Being forced to visit branch which...,Prepayment of loan not being accepted online. Being forced to visit branch which...,Loan Services,1.0,False
CMP2284,CMP2281,Prepayment of loan not being accepted online. Being forced to visit branch which...,Prepayment of loan not being accepted online. Being forced to visit branch which...,Loan Services,1.0,False
CMP2284,CMP2290,Prepayment of loan not being accepted online. Being forced to visit branch which...,Prepayment of loan not being accepted online. Being forced to visit branch which...,Loan Services,1.0,False
CMP2259,CMP2259,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2049,CMP2046,Debit card tokenization is not working on e-commerce websites. I cannot make any...,Debit card tokenization is not working on e-commerce websites. I cannot make any...,ATM / Debit Card,1.0,False
CMP2032,CMP2041,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2032,CMP2038,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2032,CMP2029,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2372,CMP2375,I cannot find the option to break my FD prematurely in the net banking portal. K...,I cannot find the option to break my FD prematurely in the net banking portal. K...,Fixed Deposit,1.0,False
CMP2372,CMP2366,I cannot find the option to break my FD prematurely in the net banking portal. K...,I cannot find the option to break my FD prematurely in the net banking portal. K...,Fixed Deposit,1.0,False
CMP2372,CMP2378,I cannot find the option to break my FD prematurely in the net banking portal. K...,I cannot find the option to break my FD prematurely in the net banking portal. K...,Fixed Deposit,1.0,False
CMP2283,CMP2292,I am writing to complain about the following issue. Prepayment of loan not being...,I am writing to complain about the following issue. Prepayment of loan not being...,Loan Services,1.0,False
CMP2283,CMP2283,I am writing to complain about the following issue. Prepayment of loan not being...,I am writing to complain about the following issue. Prepayment of loan not being...,Loan Services,1.0,False
CMP2124,CMP2121,I am writing to complain about the following issue. Email sent to customer suppo...,I am writing to complain about the following issue. Email sent to customer suppo...,Customer Service,1.0,False
CMP2124,CMP2115,I am writing to complain about the following issue. Email sent to customer suppo...,I am writing to complain about the following issue. Email sent to customer suppo...,Customer Service,1.0,False
CMP2268,CMP2277,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2256,CMP2262,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2256,CMP2253,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2256,CMP2259,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2320,CMP2311,I am writing to complain about the following issue. Cannot download my account s...,I am writing to complain about the following issue. Cannot download my account s...,Mobile Banking App,1.0,False
CMP2320,CMP2314,I am writing to complain about the following issue. Cannot download my account s...,I am writing to complain about the following issue. Cannot download my account s...,Mobile Banking App,1.0,False
CMP2228,CMP2231,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2228,CMP2234,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2228,CMP2237,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2368,CMP2377,I cannot find the option to break my FD prematurely in the net banking portal....,I cannot find the option to break my FD prematurely in the net banking portal....,Fixed Deposit,1.0,False
CMP2368,CMP2365,I cannot find the option to break my FD prematurely in the net banking portal....,I cannot find the option to break my FD prematurely in the net banking portal....,Fixed Deposit,1.0,False
CMP2368,CMP2371,I cannot find the option to break my FD prematurely in the net banking portal....,I cannot find the option to break my FD prematurely in the net banking portal....,Fixed Deposit,1.0,False
CMP2356,CMP2362,I am writing to complain about the following issue. Recurring deposit account no...,I am writing to complain about the following issue. Recurring deposit account no...,Account Opening,1.0,False
CMP2356,CMP2356,I am writing to complain about the following issue. Recurring deposit account no...,I am writing to complain about the following issue. Recurring deposit account no...,Account Opening,1.0,False
CMP2122,CMP2125,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2122,CMP2116,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2122,CMP2119,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2034,CMP2040,I am writing to complain about the following issue. ATM dispensed less cash than...,I am writing to complain about the following issue. ATM dispensed less cash than...,ATM / Debit Card,1.0,False
CMP2034,CMP2037,I am writing to complain about the following issue. ATM dispensed less cash than...,I am writing to complain about the following issue. ATM dispensed less cash than...,ATM / Debit Card,1.0,False
CMP2034,CMP2031,I am writing to complain about the following issue. ATM dispensed less cash than...,I am writing to complain about the following issue. ATM dispensed less cash than...,ATM / Debit Card,1.0,False
CMP2374,CMP2377,I cannot find the option to break my FD prematurely in the net banking portal....,I cannot find the option to break my FD prematurely in the net banking portal....,Fixed Deposit,1.0,False
CMP2374,CMP2365,I cannot find the option to break my FD prematurely in the net banking portal....,I cannot find the option to break my FD prematurely in the net banking portal....,Fixed Deposit,1.0,False
CMP2374,CMP2371,I cannot find the option to break my FD prematurely in the net banking portal....,I cannot find the option to break my FD prematurely in the net banking portal....,Fixed Deposit,1.0,False
CMP2150,CMP2147,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2150,CMP2141,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2150,CMP2150,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2187,CMP2184,I cannot view my account mini statement on net banking. The page gives a blank s...,I cannot view my account mini statement on net banking. The page gives a blank s...,Internet Banking,1.0,False
CMP2187,CMP2193,I cannot view my account mini statement on net banking. The page gives a blank s...,I cannot view my account mini statement on net banking. The page gives a blank s...,Internet Banking,1.0,False
CMP2187,CMP2190,I cannot view my account mini statement on net banking. The page gives a blank s...,I cannot view my account mini statement on net banking. The page gives a blank s...,Internet Banking,1.0,False
CMP2124,CMP2118,I am writing to complain about the following issue. Email sent to customer suppo...,I am writing to complain about the following issue. Email sent to customer suppo...,Customer Service,1.0,False
CMP2156,CMP2165,I sent money to wrong account number by mistake and need immediate help for reve...,I sent money to wrong account number by mistake and need immediate help for reve...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2309,CMP2312,Cannot download my account statement from the mobile app. Option is greyed out....,Cannot download my account statement from the mobile app. Option is greyed out....,Mobile Banking App,1.0,False
CMP2309,CMP2318,Cannot download my account statement from the mobile app. Option is greyed out....,Cannot download my account statement from the mobile app. Option is greyed out....,Mobile Banking App,1.0,False
CMP2309,CMP2315,Cannot download my account statement from the mobile app. Option is greyed out....,Cannot download my account statement from the mobile app. Option is greyed out....,Mobile Banking App,1.0,False
CMP2266,CMP2257,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2266,CMP2260,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2266,CMP2254,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2249,CMP2240,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,KYC / Documentation,1.0,False
CMP2249,CMP2252,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,KYC / Documentation,1.0,False
CMP2249,CMP2246,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,KYC / Documentation,1.0,False
CMP2265,CMP2262,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2265,CMP2253,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2265,CMP2259,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2092,CMP2086,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit Card,1.0,False
CMP2092,CMP2089,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit Card,1.0,False
CMP2092,CMP2098,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit Card,1.0,False
CMP2347,CMP2344,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2347,CMP2338,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2203,CMP2200,Net banking is not working on my new laptop. It works on mobile but not on the c...,Net banking is not working on my new laptop. It works on mobile but not on the c...,Internet Banking,1.0,False
CMP2203,CMP2206,Net banking is not working on my new laptop. It works on mobile but not on the c...,Net banking is not working on my new laptop. It works on mobile but not on the c...,Internet Banking,1.0,False
CMP2203,CMP2209,Net banking is not working on my new laptop. It works on mobile but not on the c...,Net banking is not working on my new laptop. It works on mobile but not on the c...,Internet Banking,1.0,False
CMP2180,CMP2171,I am writing to complain about the following issue. Net banking shows transfer s...,I am writing to complain about the following issue. Net banking shows transfer s...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2180,CMP2177,I am writing to complain about the following issue. Net banking shows transfer s...,I am writing to complain about the following issue. Net banking shows transfer s...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2248,CMP2239,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,KYC / Documentation,1.0,False
CMP2248,CMP2251,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,KYC / Documentation,1.0,False
CMP2248,CMP2248,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,KYC / Documentation,1.0,False
CMP9007,CMP9007,My account was marked dormant even though I had transactions in the last 6 month...,My account was marked dormant even though I had transactions in the last 6 month...,KYC / Documentation,1.0,True
CMP2014,CMP2002,My debit card transaction was declined at the petrol pump even though I have suf...,My debit card transaction was declined at the petrol pump even though I have suf...,ATM / Debit Card,1.0,False
CMP2014,CMP2011,My debit card transaction was declined at the petrol pump even though I have suf...,My debit card transaction was declined at the petrol pump even though I have suf...,ATM / Debit Card,1.0,False
CMP2014,CMP2008,My debit card transaction was declined at the petrol pump even though I have suf...,My debit card transaction was declined at the petrol pump even though I have suf...,ATM / Debit Card,1.0,False
CMP2156,CMP2162,I sent money to wrong account number by mistake and need immediate help for reve...,I sent money to wrong account number by mistake and need immediate help for reve...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2156,CMP2168,I sent money to wrong account number by mistake and need immediate help for reve...,I sent money to wrong account number by mistake and need immediate help for reve...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2280,CMP2277,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2280,CMP2274,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2280,CMP2268,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2055,CMP2046,Debit card tokenization is not working on e-commerce websites. I cannot make any...,Debit card tokenization is not working on e-commerce websites. I cannot make any...,ATM / Debit Card,1.0,False
CMP2055,CMP2052,Debit card tokenization is not working on e-commerce websites. I cannot make any...,Debit card tokenization is not working on e-commerce websites. I cannot make any...,ATM / Debit Card,1.0,False
CMP2055,CMP2043,Debit card tokenization is not working on e-commerce websites. I cannot make any...,Debit card tokenization is not working on e-commerce websites. I cannot make any...,ATM / Debit Card,1.0,False
CMP2106,CMP2112,I visited the branch 4 times for a simple signature update but the work is still...,I visited the branch 4 times for a simple signature update but the work is still...,Customer Service,1.0,False
CMP2106,CMP2109,I visited the branch 4 times for a simple signature update but the work is still...,I visited the branch 4 times for a simple signature update but the work is still...,Customer Service,1.0,False
CMP2106,CMP2100,I visited the branch 4 times for a simple signature update but the work is still...,I visited the branch 4 times for a simple signature update but the work is still...,Customer Service,1.0,False
CMP2242,CMP2245,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,KYC / Documentation,1.0,False
